,latitude,longitude
1182,12.93,114.446
1183,19.17,117.143
1184,14.737,114.711
1185,15.879,116.141
1186,12.703,45.738
1187,11.89,43.136
1188,24.463,56.9
1189,20.236,63.256
1190,17.658,58.134
1191,8.124,54.42
1192,24.147,56.934
1193,23.198,67.284
1194,19.413,68.727
1195,10.773,110.321
1196,13.363,114.909
1197,24.159,57.421
1198,24.031,64.525
1199,17.455,66.457
1200,17.836,69.027
1201,14.532,49.193
1202,11.595,47.102
1203,15.176,118.066
1204,20.075,115.994
1205,15.425,118.839
1206,12.045,112.695
1207,30.248,135.762
1208,27.111,133.974
1209,34.989,140.599
1210,31.927,138.357
1211,31.122,138.862
1212,26.838,132.361
1213,18.855,115.811
1214,27.143,132.459
1215,-8.875,-94.474
1216,-15.2,-97.551
1217,-20.805,-91.638
1218,-15.785,-79.95
1219,-18.499,-95.007
1220,-0.78,-94.323
1221,-2.632999897,-88.9499969482
1222,-3.635,-170.492
1223,-6.986,-156.843
1224,-31.638999939,-100.36000061
1225,-6.599,-116.569
1226,-3.98799991608,-179.259002686
1227,-12.151,-76.99
1228,5.95,-82.35
1229,-4.24399995804,167.542007446
1230,8.234,-93.74
1231,40.462,179.452
1232,12.014,-122.609
1233,4.549,-127.296
1234,-6.85,-118.414
1235,-32.274,-115.463
1236,-7.92,-89.894
1237,3.331,-99.297
1238,-37.018,-103.843
1239,-29.254,-98.796
1240,-29.207,-98.757
1241,-33.762,-97.691
1242,-4.70100021362,-36.1850013733
1243,5.21400022507,-31.7730007172
1244,5.75600004196,-11.0909996033
1245,--,--
1246,-34.7890014648,-34.0929985046
1247,-33.547000885,-50.811000824
1248,1.6289999485,-79.327003479
1249,-0.246000006795,-90.0550003052
1250,-6.87200021744,-113.385002136
1251,-20.077,-125.363
1252,-17.6900005341,-125.737998962
1253,-31.861000061,-114.292999268
1254,-25.2290000916,-127.013999939
1255,-9.36100006104,-111.656997681
1256,,
1257,-3.67899990082,-123.989997864
1258,6.71199989319,-104.029998779
1259,-6.40299987793,-130.264007568
1260,12.9099998474,-92.5970001221
1261,7.68800020218,-84.8010025024
1262,5.98000001907,-79.4410018921
1263,-38.8810005188,-102.498001099
1264,-34.528,-93.705
1265,-32.6549987793,-94.5080032349
1266,-27.08,-124.006
1267,-35.8759994507,-101.549003601
1268,-33.784,-105.038
1269,-37.5029983521,-100.092002869
1270,-20.0820007324,-84.5110015869
1271,-9.48900032043,-93.0159988403
1272,-15.2110004425,-109.370002747
1273,-34.108001709,-50.2649993896
1274,-23.4659996033,-92.8109970093
1275,-63.062,118.403
1276,31.7469997406,135.348007202
1277,24.644,125.005
1278,41.7550010681,162.210006714
1279,28.8479995728,139.037002563
1280,6.199,119.322
1281,23.723,120.089
1282,,
1283,15.137,116.49
1284,12.389,43.608
1285,23.681,58.19
1286,24.578,127.571
1287,22.217,63.577
1288,19.055,39.133
1289,23.231,67.403
1290,22.584,59.976
1291,10.661,44.053
1292,4.887,-107.559
1293,-7.314,-147.531
1294,-16.6900005341,-117.86000061
1295,-33.9150009155,-31.1270008087
1296,-44.9249992371,-50.8619995117
1297,-42.0960006714,-56.2620010376
1298,-32.8390007019,-35.297000885
1299,-41.4500007629,-32.2299995422
1300,-45.5050010681,34.9300003052
1301,--,--
1302,-36.2649993896,-50.9819984436
1303,-18.4890003204,-78.0270004272
1304,-38.0289993286,-43.3339996338
1305,-29.1410007477,-47.6440010071
1306,-42.354,-104.412
1307,-46.951,-83.067
1308,-49.534,-83.601
1309,-45.067,-75.634
1310,-41.865,-84.765
1311,-44.915,-51.861
1312,-46.796,-78.16
1313,-53.844,-88.518
1314,-40.755,-117.004
1315,-39.0,-99.094
1316,-36.027,-87.666
1317,-42.111,-105.319
1318,-37.919,-80.13
1319,-34.35,-81.319
1320,-41.71,-90.156
1321,-39.935,-75.891
1322,-47.17,-76.197
1323,-44.602,-76.064
1324,-34.546,-80.99
1325,-46.541,-78.63
1326,-38.838,-84.185
1327,-34.675,-80.015
1328,-27.267,-81.239
1329,-40.165,-76.746
1330,-33.905,-80.905
1331,-36.788,-37.44
1332,-53.006,-78.21
1333,-42.419,-50.312
1334,4.90000009537,-20.204000473
1335,11.344,-109.397
1336,-8.835,-110.774
1337,-8.246,-138.113
1338,-6.246,-130.863
1339,-5.001,-144.822
1340,-18.0729999542,-92.0070037842
1341,-12.981,-121.022
1342,-15.5760002136,-119.158996582
1343,-15.3310003281,-133.087005615
1344,-20.546,-103.804
1345,-17.482,-98.24
1346,-22.126,-95.47
1347,-23.0960006714,-102.790000916
1348,-13.0780000687,-108.193000793
1349,-16.863,-83.495
1350,-20.795,-125.087
1351,-49.983,-29.232
1352,-45.2140007019,-30.2070007324
1353,-43.29,-49.473
1354,-46.298,-29.0
1355,-49.265,-75.746
1356,-42.121,-13.106
1357,-42.78,33.394
1358,-57.188,-51.646
1359,-30.5209999084,-34.2900009155
1360,-45.2929992676,-40.1469993591
1361,-42.8009986877,-12.795999527
1362,-19.96,-132.556
1363,-23.505,-111.101
1364,-16.664,-119.434
1365,-21.096,-108.631
1366,-12.866,-115.366
1367,-16.768,-130.317
1368,-20.489,-90.453
1369,-25.105,-91.178
1370,-20.843,-95.395
1371,-26.044,-116.272
1372,-21.117,-109.829
1373,-26.602,-114.906
1374,-23.167,-118.209
1375,5.84700012207,-38.3479995728
1376,-21.745,-122.908
1377,-25.141,-118.776
1378,-24.47,-132.999
1379,-26.345,-120.564
1380,-27.453,-116.097
1381,-26.079,-125.734
1382,-28.926,-104.61
1383,-31.961,-92.842
1384,-27.076,-107.776
1385,-29.979,-89.07
1386,-26.502,-99.381
1387,-30.366,-92.459
1388,-27.307,-83.7
1389,-29.064,-98.753
1390,-29.518,-80.945
1391,-21.942,-93.844
1392,-49.53,-34.648
1393,-38.621,12.288
1394,-36.793,-105.573
1395,-14.987,-85.619
1396,-18.664,-102.095
1397,-22.628,-103.865
1398,-22.904,-98.957
1399,-17.835,-102.968
1400,-15.493,-102.787
1401,-16.141,-132.311
1402,-15.625,-137.032
1403,-11.656,-118.106
1404,-28.482,-125.799
1405,-41.637,-104.399
1406,-33.521,-91.622
1407,-26.868,-86.583
1408,-30.505,-75.697
1409,-15.765,-134.669
1410,-18.792,-133.276
1411,9.55000019073,-52.7369995117
1412,5.52400016785,-41.6839981079
1413,5.54400014877,-43.3740005493
1414,-18.732000351,-92.766998291
1415,-14.797,-132.276
1416,-23.5149993896,-102.723999023
1417,-30.509,-92.313
1418,-20.249,-77.652
1419,-16.9890003204,-104.255996704
1420,-15.9940004349,-81.8339996338
1421,-29.7199993134,-39.5390014648
1422,-35.2340011597,-12.6579999924
1423,-36.36,-15.977
1424,-54.8870010376,-26.3050003052
1425,-50.3209991455,62.1459999084
1426,-41.563,85.989
1427,-41.366,83.318
1428,-55.858001709,-23.7530002594
1429,-35.9070014954,4.22800016403
1430,-26.128,-42.43
1431,-26.5289993286,-42.5159988403
1432,-26.339,-35.386
1433,-8.188,-127.275
1434,8.691,-117.168
1435,-15.2569999695,-31.3029994965
1436,-19.4440002441,-29.0240001678
1437,8.738,-84.039
1438,8.445,-112.271
1439,2.983,-85.697
1440,7.59,-86.278
1441,-11.397,-139.589
1442,-12.614,-137.772
1443,-6.365,-100.742
1444,-8.234,-127.905
1445,1.98899996281,-47.6129989624
1446,,
1447,-23.5739994049,-29.1979999542
1448,-32.8100013733,-45.2490005493
1449,-47.9109992981,25.2390003204
1450,-52.835,41.24
1451,-44.188,6.832
1452,-49.652,20.363
1453,-42.445,56.083
1454,-51.731,38.527
1455,-41.901,-10.537
1456,-47.021,40.324
1457,-53.066,-80.436
1458,-44.997,-22.682
1459,-49.405,-90.002
1460,-38.973,-75.785
1461,-42.795,-84.012
1462,-55.4119987488,-38.8240013123
1463,-58.1329994202,-38.2229995728
1464,-55.614,54.242
1465,-45.01,1.589
1466,-45.14,-39.61
1467,-36.445,-41.774
1468,-34.178,-44.606
1469,-35.489,-42.037
1470,-24.2900009155,-34.4020004272
1471,-28.062,-45.826
1472,-22.609,-34.814
1473,-43.366,-86.124
1474,-44.721,-7.783
1475,-44.339,-98.2
1476,-46.124,-82.658
1477,-48.22,-79.595
1478,11.045,-159.89
1479,-11.7,-154.317
1480,,
1481,-37.55,-52.366
1482,-30.381,-112.538
1483,-35.189,-101.427
1484,-37.679,-87.216
1485,--,--
1486,-26.171,-78.696
1487,-34.251,-84.928
1488,-31.525,-87.782
1489,-19.426,-89.997
1490,-18.455,-91.586
1491,-17.077,-97.646
1492,-16.439,-101.012
1493,-16.051,-94.617
1494,-12.581,-99.043
1495,-12.941,-123.247
1496,-15.47,-112.574
1497,-15.594,-115.629
1498,--,--
1499,-7.414,-135.29
1500,4.396,-110.69
1501,8.314,-131.014
1502,5.893,-109.574
1503,-25.321,-12.204
1504,-19.7649993896,-28.142999649
1505,-21.971,-30.506
1506,-22.6159992218,-40.4550018311
1507,4.90000009537,4.73699998856
1508,-27.024,-30.396
1509,-17.3059997559,-36.6360015869
1510,-24.456,-38.469
1511,6.913,-109.253
1512,-8.417,-104.657
1513,0.958999991417,-98.4420013428
1514,-7.607,-107.91
1515,-15.827,-115.434
1516,3.01999998093,-36.783000946
1517,-2.87199997902,-38.827999115
1518,-18.061,-85.522
1519,-14.22,-98.757
1520,-8.867,-159.025
1521,-8.98,-140.324
1522,11.785,-108.838
1523,7.682,-94.391
1524,-2.694,-88.227
1525,6.602,-77.9
1526,-0.92,-88.93
1527,-0.538,-88.525
1528,-24.182,-103.223
1529,-29.673,-139.21
1530,-48.048,-106.668
1531,-30.556,-144.197
1532,-33.275,-96.173
1533,-30.927,-86.663
1534,-36.049,-100.489
1535,-42.598,-122.65
1536,-34.595,-147.099
1537,-55.291,21.265
1538,5.727,-108.453
1539,14.335,-137.676
1540,9.356,-108.577
1541,-7.252,-161.585
1542,-10.494,-143.659
1543,-31.885,-81.817
1544,-40.09,-76.411
1545,47.688,-122.264
1546,-40.384,-80.103
1547,-26.22,-100.569
1548,-30.802,-101.769
1549,-23.074,-98.118
1550,-24.115,-103.683
1551,-14.706,-142.24
1552,-19.553,-105.003
1553,-24.62,-112.238
1554,-24.177,-114.232
1555,-21.0410003662,-104.635002136
1556,-54.616,-72.248
1557,-30.821,-101.452
1558,5.648,-20.09
1559,-42.5620002747,3.63199996948
1560,-24.6380004883,-16.9610004425
1561,-27.015,-30.294
1562,-31.405,-46.449
1563,-44.247,-43.194
1564,-29.271,-45.181
1565,1.733,-85.131
1566,-14.404,-135.016
1567,-8.48400020599,-121.069999695
1568,3.98799991608,-29.9419994354
1569,6.47200012207,-41.7949981689
1570,0.54699999094,-44.9459991455
1571,5.98299980164,-19.8400001526
1572,10.9440002441,-16.6849994659
1573,7.282,-18.464
1574,34.024,-53.589
1575,45.507,-27.949
1576,4.43,-9.721
1577,-2.56999993324,-106.93800354
1578,-5.711,163.732
1579,-9.525,-118.081
1580,11.399,-151.884
1581,5.852,-102.062
1582,7.286,-81.397
1583,-7.424,-104.798
1584,-12.447,-125.113
1585,-7.135,-90.12
1586,-13.76,-103.654
1587,-18.586,-95.729
1588,0.500999987125,-45.9640007019
1589,-26.518,-135.279
1590,-26.847,-145.418
1591,-25.833,-133.79
1592,38.8510017395,-63.5089988708
1593,-46.794,22.806
1594,-49.471,68.547
1595,-39.885,65.601
1596,-33.676,-23.054
1597,-39.586,-1.423
1598,-47.97,46.386
1599,-40.079,77.72
1600,19.273,-33.027
1601,-4.16200017929,1.48099994659
1602,-1.257,-43.757
1603,-20.501,-35.697
1604,,
1605,-9.671,-122.773
1606,-4.967,169.784
1607,-8.063,-129.083
1608,-42.152,-1.433
1609,-37.8019981384,-48.9129981995
1610,-2.67300009727,-28.8899993896
1611,-41.662,-88.967
1612,-37.04,-102.491
1613,-41.297,-91.813
1614,-37.502,-76.393
1615,-30.045,-91.29
1616,-33.027,-83.245
1617,-24.672,-82.136
1618,-29.695,-104.536
1619,-27.001,-93.493
1620,-25.187,-98.934
1621,-29.024,-111.586
1622,-30.857,-122.906
1623,-32.359,-125.436
1624,-49.064,-87.057
1625,-42.631,-6.329
1626,-48.184,15.695
1627,-46.326,34.484
1628,-52.123,-56.579
1629,-50.948,-1.344
1630,-43.428,-54.139
1631,-44.533,-89.234
1632,-50.424,-37.503
1633,-51.391,-75.689
1634,-34.919,-106.61
1635,-40.137,-100.309
1636,-38.4,-86.388
1637,-12.118,-90.675
1638,-13.336,-105.429
1639,-44.445,-47.541
1640,--,--
1641,-19.949,-33.089
1642,-25.67,-42.261
1643,-38.602,-109.04
1644,-40.56,19.677
1645,-56.24,-21.07
1646,-27.689,-112.993
1647,-28.693,-104.672
1648,-41.151,-100.156
1649,-41.558,-77.602
1650,-40.282,79.393
1651,-60.886,74.995
1652,8.196,-118.742
1653,-22.199,-100.54
1654,-26.548,-117.766
1655,7.637,-94.915
1656,-22.252,-107.991
1657,-26.047,-108.414
1658,-25.39,-130.856
1659,-10.554,-136.829
1660,8.706,-115.185
1661,0.503,-88.878
1662,-0.055,-123.243
1663,-0.166,-90.07
1664,-30.405,-43.715
1665,-26.032,-45.286
1666,-16.297,-89.987
1667,-15.807,-89.238
1668,-20.88,-83.732
1669,-13.252,-88.451
1670,-7.907,-95.705
1671,-12.131,-104.747
1672,-4.328,-111.126
1673,-6.226,-117.271
1674,-56.3190002441,-25.0100002289
1675,-43.845,16.534
1676,-36.643029,-51.109042
1677,-43.975,41.37
1678,5.215,-49.519
1679,8.021,-22.684
1680,-0.248999997973,-30.968000412
1681,-23.964,-133.601
1682,-30.9,-119.973
1683,-26.82,-122.275
1684,-28.473,-111.78
1685,-26.875,-126.592
1686,4.907,-44.679
1687,-23.49,-119.69
1688,-29.078,-117.754
1689,-24.838,-115.18
1690,-20.601,-117.861
1691,-24.81,-113.628
1692,6.846,-13.695
1693,--,--
1694,7.296,-37.113
1695,-38.486,-107.082
1696,6.20599985123,-88.1259994507
1697,,
1698,--,--
1699,-32.488,-91.86
1700,-21.21,-94.013
1701,-15.2980003357,-36.9799995422
1702,-39.648,-20.852
1703,-43.34,-80.357
1704,-13.214,-104.038
1705,-18.606,-93.065
1706,-29.288,-120.171
1707,-14.903,-107.635
1708,35.527,-69.629
1709,-54.627,97.367
1710,-34.296,-98.987
1711,-40.563,-102.375
1712,15.699,-135.458
1713,-46.517,-26.979
1714,,
1715,-19.373,-36.054
1716,-18.965,-85.414
1717,-20.304,-85.341
1718,-16.632,-83.497
1719,-20.626,-87.549
1720,-20.285,-84.616
1721,-18.268,-99.267
1722,-46.35,92.84
1723,-48.431,126.726
1724,-49.194,39.94
1725,-30.088,39.733
1726,-46.735,43.387
1727,-47.264,38.871
1728,-42.233,-33.255
1729,-41.211,-20.515
1730,-16.437,-102.025
1731,--,--
1732,--,--
1733,-20.614,-76.426
1734,-42.026,-7.645
1735,-50.082,115.441
1736,-40.949,54.203
1737,--,--
1738,-60.646,-61.314
1739,-4.374,-149.479
1740,12.946,-101.573
1741,3.002,-93.618
1742,4.727,-80.353
1743,4.298,-79.006
1744,7.91,-106.519
1745,29.567,-59.555
1746,,
1747,-35.593,-51.059
1748,-41.456,6.637
1749,-41.949,-32.579
1750,-23.905,-39.832
1751,-23.035,-39.607
1752,-21.313,-38.609
1753,-29.849,-42.852
1754,-51.668,138.549
1755,-30.282,5.293
1756,-45.282,41.468
1757,-39.257,85.257
1758,-33.885,45.287
1759,--,--
1760,-47.538,-19.786
1761,-39.992,-51.875
1762,,
1763,-32.79,29.48
1764,-38.688,12.917
1765,-40.23,-3.752
1766,-31.337,9.597
1767,-19.971,4.763
1768,--,--
1769,-34.783,-49.506
1770,--,--
1771,--,--
1772,--,--
1773,-26.328,-29.532
1774,-23.429,-102.773
1775,-28.083,-97.569
1776,-29.326,-97.401
1777,-27.915,-83.469
1778,-30.738,-85.534
1779,-3.278,-139.4
1780,0.022,-111.734
1781,--,--
1782,0.479,-106.337
1783,1.772,-129.519
1784,3.321,-88.526
1785,9.691,-98.641
1786,11.624,-102.823
1787,-40.477,-37.311
1788,-42.2010002136,-52.7529983521
1789,-37.821,-26.763
1790,3.782,-7.944
1791,-49.298,4.741
1792,-38.482,33.723
1793,-44.86,73.069
1794,1.968,-123.648
1795,-38.458,-111.162
1796,-39.223,-104.118
1797,-31.454,-116.071
1798,-44.816,-96.526
1799,-44.088,-88.292
1800,-37.717,-89.734
1801,-33.04,-83.794
1802,-26.595,-79.547
1803,-44.784,-76.563
1804,-32.998,-80.613
1805,-32.568,-76.393
1806,-18.885,-84.379
1807,-37.617,-120.296
1808,-24.421,-80.923
1809,-31.311,-93.016
1810,-27.233,-101.901
1811,-24.994,-97.759
1812,-30.274,-93.603
1813,-28.931,-100.114
1814,-30.098,-109.888
1815,-32.534,-99.144
1816,-29.005,-122.616
1817,-30.203,-115.914
1818,-29.061,-126.486
1819,-30.083,-120.862
1820,-28.136,-134.449
1821,-29.113,-21.295
1822,--,--
1823,-30.678,-15.84
1824,-30.086,-9.749
1825,-28.217,-20.073
1826,-7.09568,-84.79585
1827,-13.44587,-89.72843
1828,-14.43664,-80.48936
1829,-6.2093,-84.62261
1830,-11.44607,-78.34446
1831,-25.44191,-86.37972
1832,-3.878,-114.153
1833,-8.805,-141.732
1834,-18.172,-28.681
1835,3.585,-0.067
1836,-9.27378,-91.23283
1837,-8.59391,-82.68505
1838,-47.546,138.572
1839,-55.496,155.661
1840,-45.44,131.435
1841,-44.013,90.532
1842,-35.278,45.759
1843,-36.617,70.568
1844,-52.884,-169.564
1845,-49.302,98.313
1846,-49.186,-34.73
1847,-34.005,13.462
1848,-39.544,91.738
1849,-33.523,83.148
1850,-54.146,130.709
1851,-32.825,8.35
1852,-18.447,-105.553
1853,-20.69554,-91.44889
1854,-14.39606,-106.2601
1855,-11.87306,-96.7623
1856,-10.804,-133.931
1857,-9.5076,-129.42996
1858,-14.17423,-124.28691
1859,-19.01897,-100.46335
1860,-19.347,-114.053
1861,-19.49522,-96.98686
1862,-15.80174,-93.99905
1863,-11.04747,-99.1177
1864,-10.624,-108.412
1865,-11.99082,-113.22984
1866,-12.126,-121.199
1867,1.316,-111.199
1868,-18.18439,-87.46047
1869,16.27329,-51.48491
1870,-12.07673,-25.84737
1871,-9.60171,-29.51844
1872,-9.46612,-30.76478
1873,-11.5071,-33.64294
1874,-5.19154,-32.60397
1875,-24.13468,-80.02981
1876,-18.72882,-78.9612
1877,-27.39713,-77.39885
1878,-19.88806,-76.28025
1879,-19.10221,-85.56225
1880,-17.8887,-86.81895
1881,-29.88121,-75.44196
1882,-22.49111,-85.60452
1883,-18.99612,-77.57572
1884,-23.86447,-90.64085
1885,-1.28516,-84.10553
1886,0.43596,-82.55429
1887,-5.79337,-85.01269
1888,1.40307,-86.54582
1889,-53.43929,-79.35623
1890,-46.89504,-83.55541
1891,-47.68242,-96.54563
1892,-50.21728,-83.96987
1893,-48.34245,-33.02983
1894,-22.6323,-16.29419
1895,-20.5345,-6.24485
1896,-30.97535,-34.91439
1897,-28.23507,-33.16675
1898,-27.32288,-35.57913
1899,-22.16584,-13.02346
1900,-21.3042,-10.20394
1901,-25.13178,-25.67173
1902,-21.90294,-16.80685
1903,-30.22023,-35.34082
1904,-47.55984,-15.42918
1905,-38.2906,-41.90145
1906,-2.931,-89.154
1907,-37.108,-17.581
1908,--,--
1909,3.281,-93.63757
1910,6.32023,-104.63672
1911,-42.50472,-108.36749
1912,-34.63316,-85.53756
1913,-37.10058,-130.80801
1914,-36.26933,-85.8071
1915,-29.20659,-96.58415
1916,-43.77648,-98.0639
1917,-43.411,-109.075
1918,-40.09835,-97.99405
1919,-27.7823,-92.2429
1920,-49.60625,-137.52573
1921,-29.09577,-73.50651
1922,-27.37368,-84.57049
1923,-28.80302,-104.14231
1924,-23.73977,-124.83104
1925,-23.92965,-128.54296
1926,-39.38609,-86.83012
1927,-34.69394,-81.83544
1928,-28.46047,-89.2614
1929,-29.55991,-102.49994
1930,-26.18093,-109.56197
1931,-28.47895,-126.63652
1932,-23.35389,-128.02856
1933,,
1934,2.167,-116.798
1935,,
1936,3.185,-107.928
1937,3.849,-82.627
1938,-0.813,-102.72
1939,-2.687,-97.611
1940,-3.43,-101.547
1941,1.196,-97.696
1942,-0.508,-97.567
1943,-0.24,-100.966
1944,0.425,-97.164
1945,7.363,-97.427
1946,-0.256,-122.86
1947,3.804,-101.011
1948,1.87047,-108.41004
1949,1.27418,-107.42831
1950,2.2402,-103.98834
1951,-0.17885,-108.12259
1952,0.96901,-95.14079
1953,2.75824,-88.24525
1954,-6.744,-108.436
1955,0.121,-112.437
1956,-48.589,-25.503
1957,0.023,-101.956
1958,-10.905,-99.241
1959,-12.342,-84.656
1960,1.278,-111.086
1961,14.752,166.121
1962,-1.566,-105.862
1963,-4.967,-110.117
1964,1.264,-112.978
1965,1.503,-96.425
1966,1.295,-91.079
1967,1.649,-92.391
1968,-6.763,-109.131
1969,-10.445,-82.084
1970,0.528,-103.493
1971,-10.133,-92.511
1972,-7.525,-89.012
1973,-12.968,-80.638
1974,-3.137,-106.261
1975,-8.114,-84.527
1976,-6.062,-91.602
1977,-6.829,-106.48
1978,-4.284,-100.403
1979,-6.743,-104.493
1980,-6.422,-105.921
1981,-5.577,-98.84
1982,-5.763,-93.159
1983,-6.172,-97.206
1984,-7.914,-114.555
1985,-1.358,-108.391
1986,-20.575,-117.4
1987,-3.734,-37.479
1988,-20.659,-83.633
1989,-20.425,-80.635
1990,1.447,-99.693
1991,1.783,-120.244
1992,-5.60228,-99.86679
1993,-5.67659,-101.97502
1994,-5.96813,-121.79588
1995,-5.3944,-119.73921
1996,-5.5546,-114.64215
1997,-9.22706,-115.68508
1998,,
1999,-58.57105,-72.74137
2000,-51.34826,-89.45754
2001,-49.416,-87.584
2002,-48.079,-92.35887
2003,-48.48865,-91.01577
2004,-46.64826,-85.03736
2005,-46.01659,-85.43316
2006,-45.88433,-86.43705
2007,36.12362,-63.99453
2008,-30.80089,-42.53598
2009,-39.71973,-38.72693
2010,-46.72706,-28.18738
2011,11.548,-45.628
2012,14.129,-58.1
2013,-19.13022,-79.76719
2014,-11.4815,-84.44974
2015,-15.57909,-84.9395
2016,-17.78948,-85.24078
2017,-18.39879,-85.46065
2018,-13.26017,-82.87673
2019,-19.79968,-80.94512
2020,-11.85323,-101.3402
2021,-15.05519,-93.53255
2022,-9.71209,-108.96494
2023,-6.18727,-95.45592
2024,-1.13502,-14.7092
2025,7.04118,-23.31933
2026,1.75229,-19.04403
2027,-0.32712,-17.01494
2028,-4.99973,-11.36899
2029,5.19781,-21.83337
2030,,
2031,-15.6169996262,-104.225997925
2032,-17.454000473,-121.991996765
2033,-9.07900047302,-95.59400177
2034,--,--
2035,-11.398,-143.882
2036,-15.9549999237,-139.580001831
2037,3.13599991798,-32.4000015259
2038,0.356999993324,-38.7820014954
2039,-3.367000103,-37.3730010986
2040,--,--
2041,5.94600009918,-36.7980003357
2042,-18.3719997406,-37.6990013123
2043,6.17299985886,-33.8359985352
2044,3.96700000763,-43.1629981995
2045,-9.42399978638,-32.2140007019
2046,-0.836000025272,-43.8549995422
2047,-14.721,-122.352
2048,-11.537,-131.528
2049,,
2050,6.3,-30.723
2051,5.622,-51.807
2052,-6.045,-96.816
2053,5.976,-93.053
2054,4.824,-94.902
2055,,
2056,30.813999176,-69.3099975586
2057,13.9399995804,-53.2540016174
2058,6.75,-50.0130004883
2059,20.8819999695,-154.880996704
2060,25.3320007324,-157.707992554
2061,25.9039993286,-152.660003662
2062,42.8050003052,-124.916999817
2063,34.5200004578,-123.972999573
2064,32.7869987488,-145.720001221
2065,32.6090011597,-144.06199646
2066,22.159,-165.738
2067,23.0900001526,-170.716995239
2068,31.7779998779,-125.391998291
2069,32.2789993286,-129.177993774
2070,23.8190002441,-124.175003052
2071,29.6359996796,-130.259994507
2072,24.1690006256,-131.401992798
2073,55.1959991455,-177.95199585
2074,54.493,-168.805
2075,58.7319984436,177.934997559
2076,52.3520011902,-172.048995972
2077,58.6100006104,-179.192001343
2078,54.216999054,-171.304992676
2079,51.654,176.836
2080,57.2109985352,165.708999634
2081,58.3160018921,-177.695999146
2082,52.8059997559,-174.850006104
2083,20.5270004272,-69.4599990845
2084,38.6230010986,-54.8709983826
2085,22.0259990692,-68.611000061
2086,39.9539985657,-65.2210006714
2087,30.4330005646,-75.4909973145
2088,8.647,-94.862
2089,18.8369998932,-34.9720001221
2090,31.763999939,-25.9419994354
2091,33.4889984131,-36.688999176
2092,36.1959991455,-42.6990013123
2093,32.4780006409,-49.8330001831
2094,36.8769989014,-66.4479980469
2095,29.9099998474,-53.9790000916
2096,54.201,-175.467
2097,48.721,-179.997
2098,47.474,179.948
2099,55.591,162.343
2100,54.658000946,-169.024002075
2101,55.9259986877,162.531997681
2102,57.6769981384,177.714996338
2103,57.1360015869,-177.139007568
2104,51.2869987488,-151.621002197
2105,52.0099983215,175.253997803
2106,50.5460014343,-179.617004395
2107,49.7010002136,-153.539001465
2108,48.40599823,-159.020004272
2109,50.1170005798,-146.578994751
2110,53.8160018921,-145.682998657
2111,13.4989995956,-60.8050003052
2112,13.670999527,-66.1210021973
2113,6.22399997711,-43.8899993896
2114,7.84100008011,-34.9710006714
2115,10.0970001221,-60.5620002747
2116,36.6940002441,-60.2480010986
2117,27.9799995422,-69.5350036621
2118,23.6159992218,-51.9570007324
2119,32.1640014648,-51.5200004578
2120,20.8220005035,-70.0070037842
2121,35.125,-64.006
2122,27.719,-63.981
2123,--,--
2124,30.492,-64.789
2125,--,--
2126,37.426,-70.5
2127,41.498,-54.31
2128,--,--
2129,--,--
2130,47.6500015259,-122.305999756
2131,35.6879997253,-141.17300415
2132,35.5760002136,-140.194000244
2133,34.5589981079,-133.294998169
2134,35.763999939,-138.690002441
2135,36.733001709,-132.225997925
2136,39.2960014343,-166.625
2137,44.2529983521,-126.249000549
2138,33.1910018921,-130.483001709
2139,34.3650016785,-167.957000732
2140,31.8250007629,-169.311004639
2141,35.4319992065,-148.878005981
2142,37.2799987793,-147.727005005
2143,,
2144,37.8209991455,-158.860992432
2145,38.3800010681,-142.738998413
2146,28.466999054,-154.091995239
2147,30.2310009003,-159.830993652
2148,,
2149,-27.813,-17.707
2150,-22.597,-91.827
2151,-2.718,-96.374
2152,-29.281,-97.617
2153,-6.81,-154.648
2154,-17.17744,-110.49992
2155,17.3026,-42.01572
2156,8.896,-50.327
2157,-37.50823,-125.5104
2158,8.81,-132.972
2159,2.471,-103.067
2160,-28.633,-117.162
2161,-50.30733,-12.0748
2162,4.54,-107.799
2163,-37.255,-75.317
2164,19.958,-57.779
2165,-9.301,-147.082
2166,19.1639995575,-153.382995605
2167,10.415,-112.853
2168,53.3230018616,-166.218994141
2169,35.882,-66.623
2170,41.1660003662,-147.003005981
2171,--,--
2172,28.224,161.896
2173,10.7969999313,-108.526000977
2174,10.0539999008,-120.880996704
2175,8.02400016785,-107.113998413
2176,33.055,-65.0
2177,27.823,-61.814
2178,11.595,-106.053
2179,13.641,-128.479
2180,10.425,-97.323
2181,11.188,-170.015
2182,16.627,-136.265
2183,16.34,-114.831
2184,19.331,-129.553
2185,15.903,-132.304
2186,11.366,-124.237
2187,6.487,-102.23
2188,9.199,-102.188
2189,5.832,-87.433
2190,15.919,-121.902
2191,19.834,-127.41
2192,19.997,-139.527
2193,20.15,-134.825
2194,42.936000824,152.975997925
2195,51.3289985657,-171.600006104
2196,23.899,-137.99
2197,54.6329994202,-151.634002686
2198,46.589,-32.114
2199,17.678,-150.436
2200,22.279,-149.849
2201,16.107,-119.151
2202,31.89,-39.506
2203,35.538,-72.008
2204,15.459,-44.021
2205,22.3519992828,-59.4550018311
2206,25.987,-58.723
2207,--,--
2208,55.217,-19.175
2209,27.045999527,-76.6520004272
2210,41.1739997864,-25.6049995422
